Max_Temp,Avg_Temp,Min_Temp,Max_Dew,Avg_Dew,Min_Dew,Max_Humidity,Avg_Humidity,Min_Humidity,Max_Wind,Avg_Wind,Min_Wind,Max_Pressure,Avg_Pressure,Min_Pressure,Date,Chicago,Miami,New York,Austin
57,52.9,50,52,46.5,38,89,79.5,57,17,9.0,0,30.2,30.0,29.9,2022-04-25,0.0,0.0,1.0,0.0
59,50.8,43,54,30.0,21,83,46.8,28,26,20.8,12,30.0,29.9,29.9,2022-04-26,0.0,0.0,1.0,0.0
56,47.8,41,26,17.0,10,55,32.3,16,28,21.2,13,30.1,30.0,29.9,2022-04-27,0.0,0.0,1.0,0.0
61,52.0,43,17,11.5,5,32,21.1,11,22,17.2,13,30.1,30.0,30.0,2022-04-28,0.0,0.0,1.0,0.0
65,55.4,47,31,20.5,17,43,26.4,18,14,8.3,3,30.1,30.1,30.0,2022-04-29,0.0,0.0,1.0,0.0
55,39.3,20,90,62.9,29,28,15.2,0,29.9,29.6,29.4,0.31,0,0,2022-04-30,0.0,0.0,1.0,0.0
56,48.2,38,38,30.5,17,73,51.1,35,16,10.3,5,30.1,29.9,29.8,2020-03-01,0.0,0.0,1.0,0.0
58,52.4,48,50,44.6,35,89,75.5,53,26,10.1,0,29.8,29.6,29.4,2020-03-02,0.0,0.0,1.0,0.0
57,50.5,46,37,28.5,19,66,44.8,24,28,18.2,12,29.9,29.7,29.5,2020-03-03,0.0,0.0,1.0,0.0
52,44.8,40,34,25.4,19,71,48.5,27,24,12.9,5,30.1,30.1,29.9,2020-03-04,0.0,0.0,1.0,0.0
45,41.6,37,36,34.0,30,89,74.7,65,20,13.0,5,30.1,29.9,29.8,2020-03-05,0.0,0.0,1.0,0.0
47,41.0,37,32,16.5,5,76,42.1,18,23,14.7,8,30.4,30.2,29.9,2020-03-06,0.0,0.0,1.0,0.0
60,47.8,37,21,14.7,9,41,27.6,16,14,10.2,5,30.4,30.4,30.3,2020-03-07,0.0,0.0,1.0,0.0
72,59.3,47,32,22.8,17,41,25.8,15,17,11.0,6,30.4,30.3,30.2,2020-03-08,0.0,0.0,1.0,0.0
66,61.0,55,49,40.2,30,64,46.8,33,20,12.8,6,30.2,30.0,29.9,2020-03-09,0.0,0.0,1.0,0.0
56,50.4,44,42,28.5,20,66,44.6,28,22,9.4,3,30.1,30.1,30.0,2020-03-10,0.0,0.0,1.0,0.0
48,44.7,42,41,36.1,22,85,72.5,36,13,8.7,0,30.2,30.1,30.1,2020-03-11,0.0,0.0,1.0,0.0
70,54.6,43,56,41.3,14,96,70.3,15,26,14.7,5,30.1,29.9,29.7,2020-03-12,0.0,0.0,1.0,0.0
55,48.9,45,25,21.7,19,40,34.5,27,24,14.8,8,30.4,30.3,30.1,2020-03-13,0.0,0.0,1.0,0.0
53,46.8,42,25,19.3,10,51,34.9,23,13,9.5,5,30.5,30.4,30.3,2020-03-14,0.0,0.0,1.0,0.0
43,39.3,34,31,20.8,9,67,48.9,28,18,13.7,9,30.6,30.5,30.4,2020-03-15,0.0,0.0,1.0,0.0
55,47.5,41,43,38.3,32,89,71.6,50,12,8.3,3,30.4,30.2,30.0,2020-03-16,0.0,0.0,1.0,0.0
53,47.6,44,30,26.8,23,52,44.7,31,18,10.1,5,30.5,30.4,30.3,2020-03-17,0.0,0.0,1.0,0.0
52,46.2,42,43,40.1,32,89,79.5,60,18,9.9,3,30.4,30.2,30.2,2020-03-18,0.0,0.0,1.0,0.0
77,56.0,47,56,47.0,42,93,74.8,37,21,9.2,0,30.2,29.9,29.7,2020-03-19,0.0,0.0,1.0,0.0
67,48.5,42,46,22.7,9,55,38.0,21,21,13.3,6,30.4,30.2,29.9,2020-03-20,0.0,0.0,1.0,0.0
43,38.4,35,23,15.2,9,55,39.8,27,17,13.6,6,30.7,30.6,30.4,2020-03-21,0.0,0.0,1.0,0.0
42,39.2,37,39,33.5,23,89,80.8,55,20,14.8,12,30.6,30.2,29.9,2020-03-22,0.0,0.0,1.0,0.0
53,44.0,37,34,32.0,30,82,64.1,45,17,10.3,3,30.2,30.1,30.0,2020-03-23,0.0,0.0,1.0,0.0
45,42.8,41,39,34.0,30,82,71.0,62,22,15.3,8,30.1,30.1,30.0,2020-03-24,0.0,0.0,1.0,0.0
58,47.0,39,40,32.2,26,71,57.6,39,15,8.6,0,30.1,29.9,29.8,2020-03-25,0.0,0.0,1.0,0.0
67,57.5,51,44,34.8,22,74,47.3,18,13,6.5,0,30.0,29.8,29.7,2020-03-26,0.0,0.0,1.0,0.0
51,46.4,45,43,38.2,28,93,74.9,46,20,11.4,3,30.1,30.1,30.0,2020-03-27,0.0,0.0,1.0,0.0
47,45.5,45,45,43.2,42,93,91.8,89,25,18.4,9,30.0,29.9,29.8,2020-03-28,0.0,0.0,1.0,0.0
49,45.7,42,45,40.1,38,93,80.7,74,14,7.5,0,30.0,29.9,29.9,2020-03-29,0.0,0.0,1.0,0.0
48,44.1,41,42,35.7,32,89,73.0,54,14,8.8,3,30.1,30.0,29.9,2020-03-30,0.0,0.0,1.0,0.0
17,13.7,10,55,41.8,30,23,13.4,6,30.1,30.1,30.1,0.00,0,0,2020-03-31,0.0,0.0,1.0,0.0
43,38.1,35,34,30.9,24,87,75.9,47,15,8.7,3,29.6,29.6,29.5,2020-02-01,0.0,0.0,1.0,0.0
56,46.4,37,36,33.1,31,89,62.1,39,14,8.4,3,29.9,29.8,29.5,2020-02-02,0.0,0.0,1.0,0.0
58,47.8,40,48,40.5,35,86,76.7,62,13,5.4,0,29.8,29.8,29.7,2020-02-03,0.0,0.0,1.0,0.0
47,40.8,39,41,27.1,17,82,60.0,37,17,10.5,6,30.1,30.0,29.8,2020-02-04,0.0,0.0,1.0,0.0
40,37.9,35,38,35.4,26,97,91.0,62,18,11.7,3,29.9,29.6,29.4,2020-02-05,0.0,0.0,1.0,0.0
57,39.9,33,52,33.0,16,97,78.5,48,33,17.1,7,29.7,29.2,28.8,2020-02-06,0.0,0.0,1.0,0.0
40,35.0,30,26,16.0,13,75,46.8,38,25,14.0,6,30.4,30.1,29.8,2020-02-07,0.0,0.0,1.0,0.0
42,36.1,31,32,27.9,24,82,72.7,51,15,10.4,0,30.5,30.4,30.3,2020-02-08,0.0,0.0,1.0,0.0
46,44.1,42,43,37.6,28,93,78.4,58,15,8.6,0,30.3,29.2,0.0,2020-02-09,0.0,0.0,1.0,0.0
47,43.7,42,45,40.5,32,97,88.9,65,20,8.3,0,30.1,29.9,29.8,2020-02-10,0.0,0.0,1.0,0.0
45,41.3,37,32,23.9,18,82,51.4,35,25,12.4,0,30.2,30.1,29.9,2020-02-11,0.0,0.0,1.0,0.0
43,39.3,36,39,35.1,27,93,85.7,60,25,7.7,0,29.9,29.7,29.6,2020-02-12,0.0,0.0,1.0,0.0
40,30.1,19,27,10.3,-2,65,44.7,30,28,17.5,12,30.6,30.3,29.9,2020-02-13,0.0,0.0,1.0,0.0
30,23.3,15,16,6.0,-3,58,48.1,36,15,9.8,0,30.6,30.5,30.3,2020-02-14,0.0,0.0,1.0,0.0
43,37.1,30,28,23.3,19,73,58.2,45,13,6.5,0,30.3,30.1,30.1,2020-02-15,0.0,0.0,1.0,0.0
51,43.7,38,28,23.5,18,62,46.5,28,15,7.3,0,30.4,30.2,30.1,2020-02-16,0.0,0.0,1.0,0.0
45,40.8,37,41,34.5,21,96,79.2,52,16,9.5,0,30.4,30.1,30.0,2020-02-17,0.0,0.0,1.0,0.0
47,42.0,33,42,21.6,10,86,46.2,25,22,14.5,8,30.4,30.2,30.0,2020-02-18,0.0,0.0,1.0,0.0
35,31.8,27,15,10.1,5,50,41.0,31,20,13.3,6,30.5,30.4,30.4,2020-02-19,0.0,0.0,1.0,0.0
36,29.3,21,9,3.1,-4,55,35.1,20,16,10.0,5,30.5,30.4,30.3,2020-02-20,0.0,0.0,1.0,0.0
50,41.0,32,9,5.7,3,35,24.3,15,15,10.3,5,30.3,30.2,30.1,2020-02-21,0.0,0.0,1.0,0.0
55,46.6,38,29,13.6,7,51,28.0,15,14,8.0,0,30.2,30.1,30.1,2020-02-22,0.0,0.0,1.0,0.0
60,49.5,41,37,26.3,11,66,43.7,16,14,7.3,0,30.1,30.0,29.9,2020-02-23,0.0,0.0,1.0,0.0
51,47.4,44,43,41.3,33,93,80.4,52,10,6.7,3,29.9,29.9,29.8,2020-02-24,0.0,0.0,1.0,0.0
48,44.8,42,43,41.9,39,100,89.8,77,17,9.1,0,29.9,29.9,29.6,2020-02-25,0.0,0.0,1.0,0.0
45,40.6,32,42,26.9,8,100,62.7,29,32,21.3,6,29.8,29.5,29.3,2020-02-26,0.0,0.0,1.0,0.0
41,35.5,30,13,8.3,4,47,33.0,22,25,18.7,12,29.9,29.8,29.8,2020-02-27,0.0,0.0,1.0,0.0
35,31.2,27,15,8.5,6,49,39.0,31,24,16.6,13,30.1,29.9,29.8,2020-02-28,0.0,0.0,1.0,0.0
37,34.9,33,93,87.0,79,8,4.8,0,30.1,29.9,29.6,0.01,0,0,2020-02-29,0.0,0.0,1.0,0.0
45,41.8,38,38,34.1,25,82,74.6,60,16,8.8,0,30.0,29.9,29.8,2024-02-01,0.0,0.0,1.0,0.0
42,37.1,33,24,20.5,17,64,51.8,38,18,12.2,7,30.1,30.0,30.0,2024-02-02,0.0,0.0,1.0,0.0
45,37.8,31,22,19.2,17,61,48.0,34,13,7.6,3,30.0,30.0,29.9,2024-02-03,0.0,0.0,1.0,0.0
44,37.1,33,19,15.1,10,54,41.3,32,22,12.5,6,30.0,29.9,29.9,2024-02-04,0.0,0.0,1.0,0.0
43,35.3,29,20,15.4,9,54,44.6,37,17,9.3,5,30.2,30.1,30.0,2024-02-05,0.0,0.0,1.0,0.0
48,40.2,33,26,21.1,19,60,47.5,33,12,5.4,0,30.3,30.3,30.2,2024-02-06,0.0,0.0,1.0,0.0
51,42.6,36,34,26.7,20,79,55.5,31,12,6.5,0,30.3,30.3,30.2,2024-02-07,0.0,0.0,1.0,0.0
51,45.4,42,39,36.0,28,82,69.9,56,14,8.5,0,30.2,30.1,29.9,2024-02-08,0.0,0.0,1.0,0.0
59,50.5,40,43,39.5,36,89,67.7,51,13,5.6,0,29.9,29.8,29.8,2024-02-09,0.0,0.0,1.0,0.0
55,46.4,43,43,31.8,28,71,57.0,48,15,9.8,3,29.9,29.9,29.8,2024-02-10,0.0,0.0,1.0,0.0
47,41.4,38,29,27.4,26,65,58.1,48,15,7.5,0,29.9,29.9,29.7,2024-02-11,0.0,0.0,1.0,0.0
41,35.9,33,31,28.1,22,89,74.8,50,22,15.6,10,29.8,29.6,29.4,2024-02-12,0.0,0.0,1.0,0.0
39,33.4,30,22,12.8,10,57,43.0,34,28,21.5,14,30.1,30.0,29.8,2024-02-13,0.0,0.0,1.0,0.0
38,33.5,28,25,15.5,8,60,48.3,29,21,11.0,0,30.2,30.0,29.7,2024-02-14,0.0,0.0,1.0,0.0
42,39.2,37,26,15.8,12,60,39.5,31,28,16.2,0,29.9,29.8,29.7,2024-02-15,0.0,0.0,1.0,0.0
36,32.3,28,28,21.3,11,85,66.0,37,21,10.0,0,29.9,29.8,29.7,2024-02-16,0.0,0.0,1.0,0.0
41,34.2,27,17,11.6,9,53,40.1,31,22,14.2,6,29.9,29.9,29.8,2024-02-17,0.0,0.0,1.0,0.0
40,36.6,32,17,12.0,8,46,36.8,27,20,12.2,6,30.3,30.1,29.9,2024-02-18,0.0,0.0,1.0,0.0
37,31.9,26,14,9.1,4,48,39.0,31,13,8.7,5,30.5,30.4,30.4,2024-02-19,0.0,0.0,1.0,0.0
40,34.8,30,25,22.0,16,73,60.3,49,14,8.3,5,30.5,30.4,30.2,2024-02-20,0.0,0.0,1.0,0.0
42,39.3,35,36,28.9,22,82,66.8,55,15,9.9,3,30.2,29.9,29.7,2024-02-21,0.0,0.0,1.0,0.0
46,42.9,39,39,37.0,35,93,80.3,68,10,6.1,0,29.6,29.5,29.4,2024-02-22,0.0,0.0,1.0,0.0
43,39.5,30,36,19.1,6,76,46.5,27,17,12.6,7,30.0,29.7,29.5,2024-02-23,0.0,0.0,1.0,0.0
38,31.5,24,24,10.7,2,62,43.0,30,15,8.3,0,30.2,30.1,30.0,2024-02-24,0.0,0.0,1.0,0.0
53,42.8,35,35,28.8,18,71,58.1,41,13,7.8,0,30.1,30.0,30.0,2024-02-25,0.0,0.0,1.0,0.0
53,44.4,38,47,39.5,33,93,83.3,61,16,10.8,5,30.0,30.0,29.8,2024-02-26,0.0,0.0,1.0,0.0
60,51.4,44,53,46.2,25,93,83.1,47,30,13.0,7,29.8,29.7,29.5,2024-02-27,0.0,0.0,1.0,0.0
41,36.6,32,17,11.0,7,48,35.2,25,37,18.5,10,30.4,30.2,29.9,2024-02-28,0.0,0.0,1.0,0.0
32,30.6,28,79,65.0,56,12,7.1,0,30.0,30.0,29.9,0.00,0,0,2024-02-29,0.0,0.0,1.0,0.0
69,59.4,51,93,91.7,89,30.3,30.1,30.0,0.00,0,0,0,0,0,2024-03-01,0.0,0.0,1.0,0.0
58,52.2,47,59,39.7,21,30.0,29.9,29.7,0,0,0,0,0,0,2024-03-02,0.0,0.0,1.0,0.0
61,54.4,50,38,31.5,26,30.1,29.8,29.6,0,0,0,0,0,0,2024-03-03,0.0,0.0,1.0,0.0
49,46.3,43,76,47.0,0,30.3,30.3,30.1,0,0,0,0,0,0,2024-03-04,0.0,0.0,1.0,0.0
32,18.1,10,82,56.6,27,30.3,30.0,29.4,0,0,0,0,0,0,2024-03-05,0.0,0.0,1.0,0.0
51,42.7,33,74,53.3,36,29.4,29.4,29.4,0,0,0,0,0,0,2024-03-06,0.0,0.0,1.0,0.0
45,44.0,42,66,53.9,35,29.8,29.6,29.5,0,0,0,0,0,0,2024-03-07,0.0,0.0,1.0,0.0
44,41.2,39,71,45.3,22,29.8,29.8,29.7,0,0,0,0,0,0,2024-03-08,0.0,0.0,1.0,0.0
44,40.1,38,46,39.5,28,29.9,28.6,0.0,0,0,0,0,0,0,2024-03-09,0.0,0.0,1.0,0.0
45,43.0,40,18,10.2,0,30.0,30.0,29.9,0,0,0,0,0,0,2024-03-10,0.0,0.0,1.0,0.0
47,41.7,34,29,11.0,0,29.9,29.7,29.6,0,0,0,0,0,0,2024-03-11,0.0,0.0,1.0,0.0
33,28.7,21,13,7.3,0,29.9,29.7,29.0,0,0,0,0,0,0,2024-03-12,0.0,0.0,1.0,0.0
44,36.4,31,15,10.1,3,29.7,29.6,29.5,0,0,0,0,0,0,2024-03-13,0.0,0.0,1.0,0.0
43,42.3,41,24,12.4,0,29.7,29.7,29.6,0,0,0,0,0,0,2024-03-14,0.0,0.0,1.0,0.0
23,18.6,12,23,9.9,0,0.00,0,0,0,0,0,0,0,0,2024-03-15,0.0,0.0,1.0,0.0
30,23.9,14,20,14.4,5,0.00,0,0,0,0,0,0,0,0,2024-03-16,0.0,0.0,1.0,0.0
39,30.8,0,16,9.8,0,1.40,0,0,0,0,0,0,0,0,2024-03-17,0.0,0.0,1.0,0.0
41,38.1,34,29,14.8,6,0.00,0,0,0,0,0,0,0,0,2024-03-18,0.0,0.0,1.0,0.0
50,42.0,38,15,8.0,3,0.06,0,0,0,0,0,0,0,0,2024-03-19,0.0,0.0,1.0,0.0
39,35.5,30,38,25.1,16,0.41,0,0,0,0,0,0,0,0,2024-03-20,0.0,0.0,1.0,0.0
42,32.0,22,21,14.0,5,1.71,0,0,0,0,0,0,0,0,2024-03-21,0.0,0.0,1.0,0.0
28,22.5,17,14,6.0,0,0.00,0,0,0,0,0,0,0,0,2024-03-22,0.0,0.0,1.0,0.0
67,45.9,31,15,7.2,0,0.00,0,0,0,0,0,0,0,0,2024-03-23,0.0,0.0,1.0,0.0
93,86.9,70,23,11.4,0,0.00,0,0,0,0,0,0,0,0,2024-03-24,0.0,0.0,1.0,0.0
93,71.1,46,749,39.8,0,0.00,0,0,0,0,0,0,0,0,2024-03-25,0.0,0.0,1.0,0.0
86,73.8,57,23,12.6,7,0.00,0,0,0,0,0,0,0,0,2024-03-26,0.0,0.0,1.0,0.0
93,87.2,77,18,13.3,8,0.00,0,0,0,0,0,0,0,0,2024-03-27,0.0,0.0,1.0,0.0
90,85.3,80,30.6,30.6,30.5,0.00,0,0,0,0,0,0,0,0,2024-03-28,0.0,0.0,1.0,0.0
93,76.0,61,30.5,30.2,30.0,0.00,0,0,0,0,0,0,0,0,2024-03-29,0.0,0.0,1.0,0.0
68,53.3,30,30.3,30.1,30.0,0.00,0,0,0,0,0,0,0,0,2024-03-30,0.0,0.0,1.0,0.0
90,76.3,65,30.4,30.3,30.3,0.00,0,0,0,0,0,0,0,0,2024-03-31,0.0,0.0,1.0,0.0
39,35.3,30,23,13.3,9,57,41.3,31,25,17.0,10,30.3,30.1,30.0,2021-04-01,0.0,0.0,1.0,0.0
54,42.8,34,30,12.3,5,54,31.0,15,15,10.2,3,30.4,30.3,30.2,2021-04-02,0.0,0.0,1.0,0.0
62,53.6,47,30,25.8,13,50,35.1,24,18,7.2,0,30.2,30.0,29.9,2021-04-03,0.0,0.0,1.0,0.0
67,57.3,49,30,23.3,15,46,29.0,15,24,17.7,10,30.0,29.9,29.8,2021-04-04,0.0,0.0,1.0,0.0
68,57.3,49,32,22.0,13,41,27.7,12,16,10.3,0,30.0,29.9,29.8,2021-04-05,0.0,0.0,1.0,0.0
71,58.0,51,38,33.0,27,59,39.9,25,12,5.7,0,30.1,30.0,29.9,2021-04-06,0.0,0.0,1.0,0.0
69,57.5,48,44,40.3,38,71,54.4,33,15,5.4,0,30.1,30.1,30.0,2021-04-07,0.0,0.0,1.0,0.0
56,51.0,49,44,43.2,41,83,75.2,60,13,7.3,5,30.2,30.1,30.1,2021-04-08,0.0,0.0,1.0,0.0
66,56.2,50,53,48.8,44,93,77.0,58,13,6.9,0,30.1,29.9,29.8,2021-04-09,0.0,0.0,1.0,0.0
56,52.0,47,53,49.5,44,97,91.2,86,18,12.2,3,29.8,29.6,29.6,2021-04-10,0.0,0.0,1.0,0.0
51,47.5,46,44,41.2,36,90,79.5,61,18,9.9,0,29.9,29.8,29.7,2021-04-11,0.0,0.0,1.0,0.0
64,52.9,45,43,39.0,36,89,61.9,40,13,6.6,0,30.1,30.0,29.9,2021-04-12,0.0,0.0,1.0,0.0
71,59.8,49,50,43.2,36,80,56.9,28,14,7.5,0,30.1,30.0,29.8,2021-04-13,0.0,0.0,1.0,0.0
60,51.4,47,51,46.4,39,90,83.2,69,23,9.7,3,29.8,29.7,29.6,2021-04-14,0.0,0.0,1.0,0.0
52,47.0,42,39,35.4,31,79,65.1,45,18,12.6,5,29.7,29.6,29.6,2021-04-15,0.0,0.0,1.0,0.0
54,49.1,44,37,34.4,30,76,58.7,43,12,9.2,5,29.8,29.7,29.7,2021-04-16,0.0,0.0,1.0,0.0
62,55.3,50,44,37.5,33,64,52.1,34,12,7.6,0,29.8,29.8,29.8,2021-04-17,0.0,0.0,1.0,0.0
64,58.6,52,43,38.4,34,63,47.8,34,14,5.9,0,29.9,29.8,29.8,2021-04-18,0.0,0.0,1.0,0.0
75,63.1,53,45,40.3,34,64,45.4,22,16,10.4,0,29.9,29.9,29.8,2021-04-19,0.0,0.0,1.0,0.0
65,54.3,41,53,40.6,21,81,60.6,45,28,14.8,6,29.8,29.7,29.5,2021-04-20,0.0,0.0,1.0,0.0
48,43.0,38,21,17.5,15,51,36.6,29,26,20.2,13,29.9,29.8,29.8,2021-04-21,0.0,0.0,1.0,0.0
65,53.3,41,24,19.6,17,47,28.8,16,24,15.8,8,30.0,29.9,29.9,2021-04-22,0.0,0.0,1.0,0.0
70,61.2,54,37,29.1,24,42,30.5,18,18,10.5,6,30.0,29.9,29.8,2021-04-23,0.0,0.0,1.0,0.0
63,54.9,50,46,42.9,36,86,66.2,42,17,9.7,0,29.8,29.7,29.7,2021-04-24,0.0,0.0,1.0,0.0
60,51.9,43,37,23.6,15,53,35.6,19,23,18.5,10,30.1,30.0,29.8,2021-04-25,0.0,0.0,1.0,0.0
61,54.7,49,42,24.8,12,62,33.4,20,12,6.7,0,30.1,30.0,29.9,2021-04-26,0.0,0.0,1.0,0.0
82,62.2,51,56,46.9,42,78,59.1,33,13,7.1,0,29.9,29.8,29.7,2021-04-27,0.0,0.0,1.0,0.0
72,66.1,60,62,55.6,51,83,69.1,57,16,7.8,0,29.8,29.6,29.4,2021-04-28,0.0,0.0,1.0,0.0
72,62.9,49,61,41.0,27,68,46.7,24,36,22.7,13,29.7,29.4,29.3,2021-04-29,0.0,0.0,1.0,0.0
55,34.7,22,93,65.4,33,24,16.0,0,30.0,29.8,29.7,0.38,0,0,2021-04-30,0.0,0.0,1.0,0.0
40,34.8,29,18,9.8,5,48,36.1,25,17,9.7,0,30.3,30.1,29.8,2023-02-01,0.0,0.0,1.0,0.0
36,23.6,13,19,3.3,-7,52,42.1,32,33,25.1,15,30.4,30.0,29.7,2023-02-02,0.0,0.0,1.0,0.0
26,15.6,5,9,-6.0,-13,53,39.6,22,29,14.9,6,30.6,30.5,30.4,2023-02-03,0.0,0.0,1.0,0.0
46,37.9,27,32,21.3,9,70,52.1,35,14,8.0,0,30.4,30.1,30.0,2023-02-04,0.0,0.0,1.0,0.0
50,42.0,35,33,27.7,22,83,58.1,41,22,10.2,0,30.2,30.0,29.9,2023-02-05,0.0,0.0,1.0,0.0
42,36.5,30,33,22.1,12,73,56.7,38,15,9.1,3,30.4,30.3,30.1,2023-02-06,0.0,0.0,1.0,0.0
53,45.9,39,33,27.7,22,73,51.2,31,20,9.5,3,30.3,30.2,30.1,2023-02-07,0.0,0.0,1.0,0.0
53,46.5,36,46,36.8,25,83,69.5,46,15,8.3,0,30.3,30.1,29.8,2023-02-08,0.0,0.0,1.0,0.0
60,53.5,46,51,34.3,26,83,51.3,30,25,14.7,0,30.0,29.9,29.7,2023-02-09,0.0,0.0,1.0,0.0
46,41.1,37,27,19.3,16,55,41.8,34,24,12.6,0,30.3,30.2,30.0,2023-02-10,0.0,0.0,1.0,0.0
47,42.5,39,28,22.3,18,60,45.6,32,14,6.6,0,30.2,30.0,29.7,2023-02-11,0.0,0.0,1.0,0.0
57,47.9,41,27,15.8,6,57,30.0,14,18,11.9,5,29.7,29.6,29.5,2023-02-12,0.0,0.0,1.0,0.0
54,47.6,42,30,22.5,17,54,38.4,23,22,11.9,3,30.2,30.0,29.7,2023-02-13,0.0,0.0,1.0,0.0
63,54.2,46,42,35.6,23,63,50.0,38,21,12.8,5,30.2,30.0,29.8,2023-02-14,0.0,0.0,1.0,0.0
68,59.8,55,50,42.5,37,80,55.1,33,16,7.3,0,30.0,29.9,29.8,2023-02-15,0.0,0.0,1.0,0.0
61,50.1,33,56,41.5,17,87,72.8,52,28,16.8,0,30.0,29.6,29.5,2023-02-16,0.0,0.0,1.0,0.0
43,36.0,29,17,12.7,7,54,39.7,24,22,13.7,6,30.4,30.3,30.1,2023-02-17,0.0,0.0,1.0,0.0
48,42.8,38,37,27.2,17,76,55.1,41,24,9.8,0,30.4,30.2,29.9,2023-02-18,0.0,0.0,1.0,0.0
61,52.0,42,43,36.0,27,82,58.9,27,20,9.1,5,29.9,29.7,29.6,2023-02-19,0.0,0.0,1.0,0.0
46,41.5,37,37,33.2,28,87,73.2,56,16,9.6,0,29.9,29.6,29.6,2023-02-20,0.0,0.0,1.0,0.0
44,39.9,38,33,26.3,18,83,60.3,38,14,8.8,3,30.2,30.1,29.9,2023-02-21,0.0,0.0,1.0,0.0
44,39.5,37,40,35.1,33,89,84.3,79,16,10.8,6,30.0,29.9,29.8,2023-02-22,0.0,0.0,1.0,0.0
46,40.0,27,40,25.3,7,92,59.5,32,28,16.1,3,30.5,30.1,29.9,2023-02-23,0.0,0.0,1.0,0.0
33,28.1,24,23,13.4,6,72,54.5,44,18,7.1,0,30.6,30.3,30.1,2023-02-24,0.0,0.0,1.0,0.0
51,37.7,28,32,25.8,20,76,63.5,39,15,8.6,0,30.1,29.9,29.7,2023-02-25,0.0,0.0,1.0,0.0
43,36.7,33,30,22.0,13,87,58.0,33,21,12.8,5,30.0,29.9,29.6,2023-02-26,0.0,0.0,1.0,0.0
39,35.2,33,32,30.8,28,89,84.3,70,26,12.4,3,30.0,29.7,29.6,2023-02-27,0.0,0.0,1.0,0.0
21,14.1,7,78,51.7,29,15,8.9,5,30.3,30.2,30.2,0.05,0,0,2023-02-28,0.0,0.0,1.0,0.0
52,44.1,39,41,35.7,25,96,74.9,40,22,10.5,0,29.9,29.7,29.6,2023-03-01,0.0,0.0,1.0,0.0
44,40.9,38,38,27.2,21,82,59.5,40,23,13.8,6,30.1,29.9,29.6,2023-03-02,0.0,0.0,1.0,0.0
45,41.8,39,39,34.9,29,89,76.9,63,30,16.7,8,30.0,29.6,29.3,2023-03-03,0.0,0.0,1.0,0.0
53,44.7,39,29,27.3,26,65,51.5,37,25,15.4,7,30.2,30.1,30.0,2023-03-04,0.0,0.0,1.0,0.0
53,46.4,41,26,20.2,0,55,37.0,0,23,13.9,8,30.2,30.0,29.8,2023-03-05,0.0,0.0,1.0,0.0
47,38.1,33,29,22.0,7,82,56.2,21,29,16.1,7,30.0,29.8,29.8,2023-03-06,0.0,0.0,1.0,0.0
47,38.7,32,24,21.0,16,59,49.6,41,25,16.9,12,30.2,30.1,30.0,2023-03-07,0.0,0.0,1.0,0.0
50,41.5,34,26,23.8,22,62,50.3,38,21,14.3,9,30.2,30.1,30.1,2023-03-08,0.0,0.0,1.0,0.0
45,40.2,35,37,29.0,23,86,64.8,53,14,8.6,5,30.1,29.9,29.6,2023-03-09,0.0,0.0,1.0,0.0
43,40.3,37,37,33.0,26,89,76.1,55,22,15.9,10,30.0,29.7,29.6,2023-03-10,0.0,0.0,1.0,0.0
38,37.5,37,28,28.0,28,70,69.0,68,14,12.0,10,30.0,30.0,29.9,2023-03-11,0.0,0.0,1.0,0.0
45,41.5,39,38,36.0,31,87,80.8,65,20,12.9,6,30.0,29.9,29.7,2023-03-12,0.0,0.0,1.0,0.0
40,36.8,35,35,28.5,22,87,72.7,57,29,21.8,14,29.6,29.5,29.4,2023-03-13,0.0,0.0,1.0,0.0
45,39.0,35,22,20.4,12,57,48.2,36,33,26.3,17,30.0,29.8,29.6,2023-03-14,0.0,0.0,1.0,0.0
59,46.1,36,30,15.0,8,44,29.5,19,16,10.0,0,30.1,30.0,29.9,2023-03-15,0.0,0.0,1.0,0.0
59,52.6,45,40,29.2,15,54,41.6,22,13,7.7,3,29.9,29.7,29.5,2023-03-16,0.0,0.0,1.0,0.0
56,48.4,43,42,24.4,12,66,41.8,22,22,14.0,3,29.8,29.7,29.6,2023-03-17,0.0,0.0,1.0,0.0
42,36.2,31,16,7.9,4,52,31.3,25,25,17.2,6,30.2,30.0,29.8,2023-03-18,0.0,0.0,1.0,0.0
49,41.5,34,29,14.4,6,55,34.4,19,15,9.5,5,30.3,30.2,30.2,2023-03-19,0.0,0.0,1.0,0.0
62,51.9,41,24,14.4,6,42,24.7,12,17,9.2,0,30.4,30.3,30.3,2023-03-20,0.0,0.0,1.0,0.0
58,51.5,48,45,31.2,16,83,50.0,25,20,11.0,3,30.4,30.3,30.1,2023-03-21,0.0,0.0,1.0,0.0
61,53.2,46,52,46.6,42,93,78.7,60,18,9.0,3,30.1,29.9,29.7,2023-03-22,0.0,0.0,1.0,0.0
54,49.3,44,41,29.0,24,64,46.5,31,18,9.1,0,30.0,29.9,29.8,2023-03-23,0.0,0.0,1.0,0.0
46,43.2,42,39,35.5,29,89,75.0,55,23,15.1,5,30.1,29.9,29.7,2023-03-24,0.0,0.0,1.0,0.0
63,52.7,43,42,28.4,15,93,47.7,17,18,10.2,0,30.0,29.8,29.7,2023-03-25,0.0,0.0,1.0,0.0
